Sales Region;Sales Country;Vehicle Production Region;Vehicle Production Country;OEM Group;Brand;Make Model;Global Segment;Propulsion;Fast-Charging;Battery kWh;Cathode Chemistry;Cell Supplier;2009;2010;2011;2012;jan-13;feb-13;mar-13;apr-13;maj-13;jun-13;jul-13;aug-13;sep-13;okt-13;nov-13;dec-13;2013;jan-14;feb-14;mar-14;apr-14;maj-14;jun-14;jul-14;aug-14;sep-14;okt-14;nov-14;dec-14;2014;jan-15;feb-15;mar-15;apr-15;maj-15;jun-15;jul-15;aug-15;sep-15;okt-15;nov-15;dec-15;2015;jan-16;feb-16;mar-16;apr-16;maj-16;jun-16;jul-16;aug-16;sep-16;okt-16;nov-16;dec-16;2016;jan-17;feb-17;mar-17;apr-17;maj-17;jun-17;jul-17;aug-17;sep-17;okt-17;nov-17;dec-17;2017;jan-18;feb-18;mar-18;apr-18;maj-18;jun-18;jul-18;aug-18;sep-18;okt-18;nov-18;dec-18;2018;jan-19;feb-19;mar-19;apr-19;maj-19;jun-19;jul-19;aug-19;sep-19;okt-19;nov-19;dec-19;2019;jan-20;feb-20;mar-20;apr-20;maj-20;jun-20;jul-20;aug-20;sep-20;okt-20;2020;Cumulative Sales 
Europe;Germany;Asia-Pacific;South Korea;Hyundai Motor;Kia;Kia Niro PHEV;SUV-C;PHEV;NA;8,9;NMC;SK-Group;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;187;196;171;113;667;192;145;125;132;140;145;157;130;60;44;49;121;1440;133;160;68;78;55;84;139;144;111;102;114;36;1224;107;188;193;80;127;74;347;354;610;;2080;5411
Europe;Germany;Asia-Pacific;South Korea;Hyundai Motor;Kia;Kia Niro EV;SUV-C;BEV;CCS;42 / 67;NMC;SK-Group;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;1;2;3;2;;;3;;;22;33;103;52;87;39;11;10;22;8;21;8;51;38;450;32;67;85;79;219;173;613;545;373;;2186;2669
Europe;Germany;Asia-Pacific;South Korea;Hyundai Motor;Kia;Kia Soul EV;MPV-B;BEV;ChaDeMo;30;NMC;SK-Group;;;;;;;;;;;;;;;;;0;;;;;;;;12;;;1;1;14;129;25;86;71;58;159;211;360;380;980;462;918;3839;37;15;56;24;73;87;46;101;418;372;34;121;1384;177;282;97;223;108;104;365;372;252;380;277;296;2933;450;101;396;721;231;125;423;339;120;53;182;151;3292;302;149;33;20;10;;;;;;;;514;;;;;;;;;;;0;11976
Europe;Germany;Asia-Pacific;South Korea;Hyundai Motor;Kia;Kia e-Soul EV;MPV-C;BEV;CCS;42 / 67;NMC;SK-Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;40;148;76;90;196;133;192;95;107;1077;149;229;99;62;58;199;487;292;258;;1833;2910
Europe;Germany;Asia-Pacific;China;SAIC;Maxus;SAIC Maxus EV80;LCV;BEV;CCS;53 / 72;LFP;CITIC MGL;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;200;;;;;7;;;1;;3;;211;2;15;2;15;30;5;4;5;45;5;16;15;159;5;15;10;5;5;5;5;;;;50;420
Europe;Germany;Europe;U.K.;Tata-JLR;Range Rover;Range Rover Sport PHEV;SUV-E;PHEV;NA;13,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;4;2;1;2;15;16;10;;3;22;25;100;52;58;86;75;61;58;52;59;54;53;79;60;747;75;37;50;35;29;34;21;28;31;;340;1187
Europe;Germany;Europe;U.K.;Tata-JLR;Range Rover;Range Rover PHEV;SUV-E;PHEV;NA;13,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;10;;1;10;9;12;1;4;14;19;80;35;27;29;28;23;14;39;24;9;30;20;12;290;21;6;16;19;9;23;7;10;14;;125;495
Europe;Germany;Asia-Pacific;Japan;Mazda;Mazda;Mazda MX-30 EV;SUV-C;BEV;CCS;35,5;Unknown Li-Ion;Panasonic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;;32;548;;609;609
Europe;Germany;Europe;Germany;VW Group;MAN;MAN e-TGE EV;LCV;BEV;CCS;35,8;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;8;10;18;15;10;10;10;10;10;5;5;7;5;10;10;107;15;15;20;10;15;15;10;5;10;;115;240
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes A250e PHEV;Car-C;PHEV;CCS;15,6;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;18;;;;;18;;;2;15;3;18;21;35;2;;7;2;105;2;112;421;143;172;562;1965;1939;1404;;6720;6843
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes B250e PHEV;MPV-C;PHEV;CCS;15,6;NMC;SK-Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;5;3;8;2;21;2;;5;;46;1;2;;;;1;8;202;418;;632;678
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes B-Class EV;MPV-C;BEV;NA;28;NCA;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;8;2;17;17;63;20;127;42;12;57;49;37;72;58;27;31;29;43;28;485;20;30;28;38;49;37;22;42;50;53;46;22;437;68;61;85;123;46;33;41;29;19;10;7;20;542;3;25;10;;34;8;;;;;;;80;;;;;;;;;;;;;0;;;;;;;;;;;0;1671
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes CLA250e PHEV;Car-D;PHEV;CCS;15,6;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;7;;3;2;2;14;3;;4;;1;2;5;410;553;;978;992
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes C350e PHEV;Car-D;PHEV;NA;8,7;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;50;23;15;45;64;85;100;119;501;99;97;48;43;55;52;40;45;58;41;56;47;681;95;65;146;121;83;74;99;250;114;53;67;58;1225;201;122;101;165;121;52;39;70;10;;;;881;;;;;;;;;;;;;0;;;;;;;;;;;0;3288
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes C300e/de PHEV;Car-D;PHEV;NA;13,5;NMC;SK-Group;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;21;42;22;85;17;11;8;9;14;8;17;6;61;748;719;378;1996;384;638;600;335;366;615;942;699;767;;5346;7427
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes E350e PHEV;Car-E;PHEV;NA;8,7;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;9;12;15;34;72;142;54;41;65;62;94;64;59;66;133;98;80;79;895;105;134;258;316;479;187;40;67;18;7;;;1611;;;;;;;;;;;;;0;;;;;;;;;;;0;2648
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes E300e/de PHEV;Car-E;PHEV;NA;13,5;NMC;SK-Group;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;18;7;25;50;104;225;284;397;296;464;395;299;1564;1263;964;6305;726;546;601;263;437;670;974;772;995;;5984;12314
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes GLA250e PHEV;SUV-C;PHEV;CCS;15,6;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;14;60;483;;563;563
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes GLC F-Cell;SUV-D;FCEV;NA;13,5;NMC;SK-Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;15;6;2;11;5;2;10;58;11;5;8;;;;;;;;24;82
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes EQC 400 EV;SUV-D;BEV;CCS;80;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;37;93;47;74;80;73;41;57;46;548;75;109;93;23;44;136;295;239;349;;1363;1911
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes GLC350e PHEV;SUV-D;PHEV;NA;8,7;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;8;7;17;25;25;35;46;74;59;296;55;71;99;126;165;176;138;146;216;265;410;295;2162;264;130;128;123;84;98;154;171;141;80;66;25;1464;67;18;21;16;21;10;10;4;;;;;167;;;;;;;;;;;0;4089
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes GLC300e/de PHEV;SUV-D;PHEV;NA;13,5;NMC;SK-Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;6;11;6;4;19;46;36;121;150;149;162;337;619;1047;1592;;4213;4259
Europe;Germany;Americas;USA;Daimler AG;Mercedes-Benz;Mercedes GLE500e PHEV;SUV-E;PHEV;NA;8,7;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;9;15;19;17;15;75;29;58;25;16;17;22;14;6;20;28;25;24;284;52;38;32;43;26;19;26;16;14;18;17;19;320;20;28;40;24;10;14;5;12;3;1;;;157;;;;;;;;;;;;;0;;;;;;;;;;;0;836
Europe;Germany;Americas;USA;Daimler AG;Mercedes-Benz;Mercedes GLE560e PHEV;SUV-E;PHEV;NA;13,5;NMC;SK-Group;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;9;3;12;6;1;9;4;4;2;3;6;2;;;;37;;;;;;;;;;;0;49
Europe;Germany;Americas;USA;Daimler AG;Mercedes-Benz;Mercedes GLE350e/de PHEV;SUV-E;PHEV;CCS;31,2;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;2;6;4;13;4;29;9;4;7;4;16;23;69;100;352;;584;613
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes S500e PHEV;Car-F;PHEV;NA;8,7;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;8;9;26;18;7;68;15;34;36;30;20;20;20;8;24;20;20;20;267;15;25;20;27;10;30;15;15;35;30;15;20;257;15;24;20;40;20;10;21;24;14;21;39;27;275;;;;;;2;5;6;7;1;;;21;;;;;;;;;;;;;0;;;;;;;;;;;0;888
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes S560e PHEV;Car-F;PHEV;NA;13,5;NMC;SK-Group;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;2;7;9;33;24;55;35;44;29;34;13;7;33;32;6;345;25;14;10;5;11;20;26;13;9;;133;487
Europe;Germany;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes AMG GT73 PHEV;SS;PHEV;NA;13,5;NMC;SK-Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;1;1;;7;7
Europe;Germany;Europe;Spain;Daimler AG;Mercedes-Benz;Mercedes eVito Tourer EV;MPV-E;BEV;NA;41,4;Zebra;FZ SoNick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;2;6;40;19;41;29;137;22;10;8;3;5;;;;;;48;185
Europe;Germany;Europe;Spain;Daimler AG;Mercedes-Benz;Mercedes eVito Tourer EV;MPV-E;BEV;CCS;100;Unknown Li-Ion;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;13;5;3;2;;23;23
Europe;Germany;Europe;Spain;Daimler AG;Mercedes-Benz;Mercedes eVito Van EV;LCV;BEV;NA;41,4;Zebra;FZ SoNick;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;1;;1;1;5;15;23;22;41;55;22;8;35;17;27;88;48;60;75;498;30;25;20;10;15;25;15;5;19;;164;685
Europe;Germany;Europe;Spain;Daimler AG;Mercedes-Benz;Mercedes EQV EV;MPV-E;BEV;CCS;100;Unknown Li-Ion;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;4;;27;27
Europe;Germany;Europe;France;Other;Mia;Mia Electric EV;Car-A;BEV;NA;12;Unknown;Unknown;;;7;101;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;108
Europe;Germany;Europe;U.K.;BMW Group;Mini;Mini Cooper SE EV;Car-B;BEV;CCS;32,6;NMC;CATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;5;1;14;16;24;33;79;324;496;12;52;326;263;110;110;687;471;388;;2419;2915
Europe;Germany;Europe;Netherlands;BMW Group;Mini;Mini Countryman PHEV;SUV-C;PHEV;NA;7,7 / 9,7;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;4;5;9;;7;70;11;4;37;42;31;68;46;80;108;504;88;115;53;13;14;300;156;140;147;153;135;178;1492;235;158;188;141;156;170;115;136;223;321;249;355;2447;317;235;248;85;66;160;285;221;458;;2075;6527
Europe;Germany;Asia-Pacific;Japan;R-N-M Alliance;Mitsubishi;Mitsubishi I-Miev EV;Car-A;BEV;ChaDeMo;16;LTO;GS Yuasa;;11;683;96;5;4;6;24;12;15;8;7;3;4;1;;89;3;4;3;11;21;14;15;8;15;12;8;8;122;2;6;13;7;20;3;10;9;6;14;4;4;98;5;;1;;;3;1;1;1;;4;;16;;5;5;;1;3;;2;9;3;5;2;35;1;;3;3;;;;;5;1;3;3;19;;;;;;;;;;;;;0;;;;;;;;;;;0;1169
Europe;Germany;Asia-Pacific;Japan;R-N-M Alliance;Mitsubishi;Mitsubishi Outlander PHEV;SUV-D;PHEV;ChaDeMo;12;LMO;GS Yuasa;;;;;;;;;;;;;;;;;0;3;10;4;118;295;77;147;99;91;89;51;84;1068;73;170;243;202;313;185;176;126;198;167;144;131;2128;102;91;185;38;71;69;87;157;173;169;114;180;1436;282;164;358;294;201;107;82;104;166;166;197;113;2234;87;123;153;104;78;121;75;115;346;332;386;278;2198;360;544;693;663;957;915;795;560;685;514;531;376;7593;868;821;582;405;241;861;597;642;720;;5737;22394
Europe;Germany;Europe;Spain;R-N-M Alliance;Nissan;Nissan e-NV200 EV;LCV;BEV;ChaDeMo;24 / 40;NMC;AESC;;;;;;;;;;;;;;;;;0;;;;;;;1;5;3;11;8;14;42;12;7;51;10;11;3;10;8;9;2;4;21;148;8;12;13;4;13;41;109;121;121;122;141;144;849;46;39;52;29;39;40;50;46;41;26;45;19;472;20;26;66;36;40;50;13;40;88;35;38;44;496;26;25;40;35;50;30;30;20;45;60;80;70;511;80;60;80;40;40;25;60;40;60;;485;3003
Europe;Germany;Europe;Spain;R-N-M Alliance;Nissan;Nissan e-NV200 Evalia EV;MPV-C;BEV;ChaDeMo;24 / 40;NMC;AESC;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;15;6;1;16;15;29;3;5;13;20;23;4;150;67;26;93;47;66;18;27;24;53;30;100;66;617;76;44;53;34;19;9;45;36;39;;355;1122
Europe;Germany;Europe;U.K.;R-N-M Alliance;Nissan;Nissan Leaf EV;Car-C;BEV;ChaDeMo;24 / 30;LMO;AESC;;;;451;24;5;21;191;11;37;230;147;55;40;44;50;855;71;24;131;46;28;80;85;31;176;74;38;28;812;27;22;409;36;29;133;23;78;74;61;29;27;948;76;164;293;53;19;42;42;44;29;66;181;112;1121;115;117;145;35;68;41;44;63;51;57;54;51;841;11;;;;;;;;;;;;11;;;;;;;;;;;;;0;;;;;;;;;;;0;5039
Europe;Germany;Europe;U.K.;R-N-M Alliance;Nissan;Nissan Leaf EV;Car-C;BEV;ChaDeMo;40 / 62;NMC;AESC;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;346;279;129;127;159;177;275;306;366;205;2369;288;302;227;165;96;158;249;228;308;275;190;134;2620;182;283;255;71;96;49;259;322;346;;1863;6852
Europe;Germany;Americas;USA;GM;Opel / Vauxhall;Opel / Vxh Ampera EREV;Car-C;PHEV;NA;16 - 17,1;NMC;LG Chem;;;241;828;44;26;11;19;37;86;18;20;24;16;17;17;335;16;3;8;6;5;8;25;11;7;1;11;16;117;;2;6;;3;2;2;2;3;3;;1;24;4;1;;;;;;;;;;;5;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;1550
Europe;Germany;Europe;Spain;PSA Group;Opel / Vauxhall;Opel/Vxh. Corsa EV;Car-B;BEV;CCS;50;NMC;CATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;622;71;30;59;67;560;834;;2254;2254
Europe;Germany;Americas;USA;PSA Group;Opel / Vauxhall;Opel/Vxh. Ampera-e EV;MPV-B;BEV;CCS;60;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;13;15;40;3;2;3;1;14;13;23;48;56;231;67;111;57;26;23;7;15;25;10;19;15;10;385;14;27;6;5;7;9;12;12;8;3;14;3;120;145;112;93;48;65;60;67;37;19;;646;1382
Europe;Germany;Europe;Germany;PSA Group;Opel / Vauxhall;Opel/Vxh. Grandland X PHEV;SUV-C;PHEV;NA;13,2;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;1;2;19;;35;36;93;449;344;136;124;243;456;771;236;250;;3009;3102
Europe;Germany;Europe;U.K.;PSA Group;Opel / Vauxhall;Opel/Vxh. Zafira Life EV;MPV-D;BEV;CCS;50 / 75;NMC;CATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;7;7
Europe;Germany;Europe;U.K.;PSA Group;Opel / Vauxhall;Opel/Vxh. Vivaro EV;LCV;BEV;CCS;50 / 75;NMC;CATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;2;1;;;3;;;;;;;;5;10;;15;18
Europe;Germany;Asia-Pacific;Japan;PSA Group;Peugeot;Peugeot iOn EV;Car-A;BEV;ChaDeMo;16;LTO;GS Yuasa;;1;208;263;9;9;3;6;3;;;2;;8;1;;41;2;3;1;;;;8;13;1;1;1;;30;;;;;;;;;;7;2;3;12;5;6;10;1;11;6;16;6;25;19;25;24;154;54;39;29;20;20;10;18;18;17;18;15;11;269;4;3;9;7;11;70;18;3;5;9;3;5;147;70;3;8;11;4;16;25;14;19;2;2;;174;11;24;4;7;7;17;50;19;20;;159;1458
Europe;Germany;Europe;France;PSA Group;Peugeot;Peugeot e-208 EV;Car-B;BEV;CCS;50;NMC;CATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142;9;1;;;22;89;265;270;;798;798
Europe;Germany;Europe;France;PSA Group;Peugeot;Peugeot e-2008 EV;SUV-B;BEV;CCS;50;NMC;CATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;88;;153;153
Europe;Germany;Europe;France;PSA Group;Peugeot;Peugeot 508 PHEV;Car-D;PHEV;NA;13,2;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;1;6;7;176;89;34;42;124;47;56;30;153;;751;758
Europe;Germany;Europe;France;PSA Group;Peugeot;Peugeot 3008 PHEV;SUV-C;PHEV;NA;13,2;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;8;8;261;122;67;50;64;46;86;114;123;;933;941
Europe;Germany;Europe;Spain;PSA Group;Peugeot;Peugeot Partner EV;LCV;BEV;ChaDeMo;22,5;LMO;GS Yuasa;;;;;;;;;;;;;;;;;0;5;;;5;;;5;;;5;;;20;;5;;;5;;;5;;;;;15;;5;;5;;5;5;;5;5;5;;35;;5;;5;;;;;5;;5;5;25;2;3;13;7;2;11;13;2;1;4;5;2;65;7;5;10;5;5;10;5;10;29;10;10;15;121;5;5;5;;2;5;10;;5;;37;318
Europe;Germany;Europe;Spain;PSA Group;Peugeot;Peugeot Partner Tepee EV;MPV-C;BEV;ChaDeMo;22,5;LMO;GS Yuasa;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;2;;;;;;;;2;;;;;;;;;;;;;0;;;;;;;;;;;0;2
Europe;Germany;Asia-Pacific;China;Geely-Volvo Cars;Polestar;Polestar 1 PHEV;SS;PHEV;CCS;27;NMC;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;1;;2;;3;;2;;18;18
Europe;Germany;Asia-Pacific;China;Geely-Volvo Cars;Polestar;Polestar 2 EV;Car-D;BEV;CCS;78;NMC;CATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;239;147;;391;391
Europe;Germany;Europe;Germany;VW Group;Porsche;Porsche 918 PHEV;SS;PHEV;Optional;6,8;NMC;Panasonic-Sanyo;;;;;;;;;;;;;;;;;0;;2;3;4;3;3;;3;3;3;4;;28;5;5;5;5;6;5;9;5;;1;;;46;2;2;4;10;3;;;3;2;;;;26;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;100
Europe;Germany;Europe;Slovakia;VW Group;Porsche;Porsche Cayenne PHEV;SUV-E;PHEV;NA;10,8;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;3;5;30;40;21;99;24;28;37;32;19;23;47;22;34;29;42;19;356;34;47;33;17;16;19;24;36;39;36;38;24;363;21;33;34;28;35;21;23;25;15;12;36;26;309;15;20;26;8;5;;;;;;;;74;;;;;;;;;;;;;0;;;;;;;;;;;0;1201
Europe;Germany;Europe;Slovakia;VW Group;Porsche;Porsche Cayenne PHEV;SUV-E;PHEV;NA;14,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;24;26;227;298;21;13;7;40;656;10;11;6;2;3;10;11;14;63;596;374;253;1353;230;138;102;60;99;162;148;189;175;;1303;3312
Europe;Germany;Europe;Germany;VW Group;Porsche;Porsche Panamera PHEV;Car-F;PHEV;NA;9,4;NMC;Panasonic-Sanyo;;;;;;;;;;;;;;4;4;4;12;5;5;8;10;10;13;8;34;5;24;18;21;161;9;17;10;11;25;12;13;17;;15;12;16;157;13;22;9;11;14;14;7;4;16;9;10;28;157;17;9;9;26;7;;;;;;;;68;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;555
Europe;Germany;Europe;Germany;VW Group;Porsche;Porsche Panamera PHEV;Car-F;PHEV;NA;14,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;198;117;118;118;97;124;115;887;151;180;179;155;130;149;194;257;35;44;39;21;1534;36;14;130;291;170;132;153;149;94;125;113;86;1493;87;59;54;60;50;138;103;43;59;;653;4567
Europe;Germany;Europe;Germany;VW Group;Porsche;Porsche Taycan EV;Car-F;BEV;CCS;93 / 79;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;78;66;75;31;250;167;195;164;123;185;246;346;216;171;;1813;2063
